run,release_date,mbytes,library_layout,platform,tissue,celltype,readlen,srx,id,study
SRR1295102,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),260,Paired,ILLUMINA,intestine,esc,200,SRX549716,28816,GSM1396009: Single cell mRNA-seq_MGH30L_C11; Homo sapiens; RNA-Seq
SRR1295101,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),277,Paired,ILLUMINA,intestine,esc,200,SRX549715,28492,GSM1396008: Single cell mRNA-seq_MGH30L_C10; Homo sapiens; RNA-Seq
SRR1295100,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),280,Paired,ILLUMINA,intestine,esc,200,SRX549714,28440,GSM1396007: Single cell mRNA-seq_MGH30L_C09; Homo sapiens; RNA-Seq
SRR1295099,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),273,Paired,ILLUMINA,intestine,esc,200,SRX549713,28556,GSM1396006: Single cell mRNA-seq_MGH30L_C08; Homo sapiens; RNA-Seq
SRR1295098,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),197,Paired,ILLUMINA,intestine,esc,200,SRX549712,30198,GSM1396005: Single cell mRNA-seq_MGH30L_C07; Homo sapiens; RNA-Seq
SRR1295097,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),243,Paired,ILLUMINA,intestine,esc,200,SRX549711,29260,GSM1396004: Single cell mRNA-seq_MGH30L_C06; Homo sapiens; RNA-Seq
SRR1295096,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),291,Paired,ILLUMINA,intestine,esc,200,SRX549710,28285,GSM1396003: Single cell mRNA-seq_MGH30L_C05; Homo sapiens; RNA-Seq
SRR1295095,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),22,Paired,ILLUMINA,intestine,esc,200,SRX549709,36800,GSM1396002: Single cell mRNA-seq_MGH30L_C04; Homo sapiens; RNA-Seq
SRR1295094,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),82,Paired,ILLUMINA,intestine,esc,200,SRX549708,33914,GSM1396001: Single cell mRNA-seq_MGH30L_C03; Homo sapiens; RNA-Seq
SRR1295093,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),90,Paired,ILLUMINA,intestine,esc,200,SRX549707,33598,GSM1396000: Single cell mRNA-seq_MGH30L_C02; Homo sapiens; RNA-Seq
SRR1295092,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),292,Paired,ILLUMINA,intestine,esc,200,SRX549706,28265,GSM1395999: Single cell mRNA-seq_MGH30L_C01; Homo sapiens; RNA-Seq
SRR1295091,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),221,Paired,ILLUMINA,intestine,esc,200,SRX549705,29723,GSM1395998: Single cell mRNA-seq_MGH30L_B12; Homo sapiens; RNA-Seq
SRR1295090,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),222,Paired,ILLUMINA,intestine,esc,200,SRX549704,29706,GSM1395997: Single cell mRNA-seq_MGH30L_B11; Homo sapiens; RNA-Seq
SRR1295089,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),349,Paired,ILLUMINA,intestine,esc,200,SRX549703,27470,GSM1395996: Single cell mRNA-seq_MGH30L_B10; Homo sapiens; RNA-Seq
SRR1295088,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),286,Paired,ILLUMINA,intestine,esc,200,SRX549702,28358,GSM1395995: Single cell mRNA-seq_MGH30L_B09; Homo sapiens; RNA-Seq
SRR1295087,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),229,Paired,ILLUMINA,intestine,esc,200,SRX549701,29546,GSM1395994: Single cell mRNA-seq_MGH30L_B08; Homo sapiens; RNA-Seq
SRR1295086,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),332,Paired,ILLUMINA,intestine,esc,200,SRX549700,27715,GSM1395993: Single cell mRNA-seq_MGH30L_B07; Homo sapiens; RNA-Seq
SRR1295085,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),292,Paired,ILLUMINA,intestine,esc,200,SRX549699,28264,GSM1395992: Single cell mRNA-seq_MGH30L_B06; Homo sapiens; RNA-Seq
SRR1295084,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),272,Paired,ILLUMINA,intestine,esc,200,SRX549698,28575,GSM1395991: Single cell mRNA-seq_MGH30L_B05; Homo sapiens; RNA-Seq
SRR1295083,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),25,Paired,ILLUMINA,intestine,esc,200,SRX549697,36702,GSM1395990: Single cell mRNA-seq_MGH30L_B04; Homo sapiens; RNA-Seq
SRR1295082,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),233,Paired,ILLUMINA,intestine,esc,200,SRX549696,29474,GSM1395989: Single cell mRNA-seq_MGH30L_B03; Homo sapiens; RNA-Seq
SRR1295081,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),231,Paired,ILLUMINA,intestine,esc,200,SRX549695,29513,GSM1395988: Single cell mRNA-seq_MGH30L_B02; Homo sapiens; RNA-Seq
SRR1295080,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),22,Paired,ILLUMINA,intestine,esc,200,SRX549694,36799,GSM1395987: Single cell mRNA-seq_MGH30L_B01; Homo sapiens; RNA-Seq
SRR1295079,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),278,Paired,ILLUMINA,intestine,esc,200,SRX549693,28474,GSM1395986: Single cell mRNA-seq_MGH30L_A12; Homo sapiens; RNA-Seq
SRR1295078,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),267,Paired,ILLUMINA,intestine,esc,200,SRX549692,28665,GSM1395985: Single cell mRNA-seq_MGH30L_A11; Homo sapiens; RNA-Seq
SRR1295077,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),22,Paired,ILLUMINA,intestine,esc,200,SRX549691,36798,GSM1395984: Single cell mRNA-seq_MGH30L_A10; Homo sapiens; RNA-Seq
SRR1295076,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),294,Paired,ILLUMINA,intestine,esc,200,SRX549690,28235,GSM1395983: Single cell mRNA-seq_MGH30L_A09; Homo sapiens; RNA-Seq
SRR1295075,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),306,Paired,ILLUMINA,intestine,esc,200,SRX549689,28094,GSM1395982: Single cell mRNA-seq_MGH30L_A08; Homo sapiens; RNA-Seq
SRR1295074,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),363,Paired,ILLUMINA,intestine,esc,200,SRX549688,27269,GSM1395981: Single cell mRNA-seq_MGH30L_A07; Homo sapiens; RNA-Seq
SRR1295073,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),291,Paired,ILLUMINA,intestine,esc,200,SRX549687,28284,GSM1395980: Single cell mRNA-seq_MGH30L_A06; Homo sapiens; RNA-Seq
SRR1295072,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),44,Paired,ILLUMINA,intestine,esc,200,SRX549686,35828,GSM1395979: Single cell mRNA-seq_MGH30L_A05; Homo sapiens; RNA-Seq
SRR1295071,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),13,Paired,ILLUMINA,intestine,esc,200,SRX549685,37132,GSM1395978: Single cell mRNA-seq_MGH30L_A04; Homo sapiens; RNA-Seq
SRR1295070,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),9,Paired,ILLUMINA,intestine,esc,200,SRX549684,37405,GSM1395977: Single cell mRNA-seq_MGH30L_A03; Homo sapiens; RNA-Seq
SRR1295069,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),36,Paired,ILLUMINA,intestine,esc,200,SRX549683,36279,GSM1395976: Single cell mRNA-seq_MGH30L_A02; Homo sapiens; RNA-Seq
SRR1295068,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),286,Paired,ILLUMINA,intestine,esc,200,SRX549682,28357,GSM1395975: Single cell mRNA-seq_MGH30L_A01; Homo sapiens; RNA-Seq
SRR1295067,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),87,Paired,ILLUMINA,intestine,esc,50,SRX549681,33714,GSM1395974: Single cell mRNA-seq_MGH31_H12; Homo sapiens; RNA-Seq
SRR1295066,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),104,Paired,ILLUMINA,intestine,esc,50,SRX549680,33117,GSM1395973: Single cell mRNA-seq_MGH31_H11; Homo sapiens; RNA-Seq
SRR1295065,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),90,Paired,ILLUMINA,intestine,esc,50,SRX549679,33599,GSM1395972: Single cell mRNA-seq_MGH31_H10; Homo sapiens; RNA-Seq
SRR1295064,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),102,Paired,ILLUMINA,intestine,esc,50,SRX549678,33186,GSM1395971: Single cell mRNA-seq_MGH31_H09; Homo sapiens; RNA-Seq
SRR1295063,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),67,Paired,ILLUMINA,intestine,esc,50,SRX549677,34648,GSM1395970: Single cell mRNA-seq_MGH31_H08; Homo sapiens; RNA-Seq
SRR1295062,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),72,Paired,ILLUMINA,intestine,esc,50,SRX549676,34388,GSM1395969: Single cell mRNA-seq_MGH31_H07; Homo sapiens; RNA-Seq
SRR1295061,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),59,Paired,ILLUMINA,intestine,esc,50,SRX549675,35029,GSM1395968: Single cell mRNA-seq_MGH31_H06; Homo sapiens; RNA-Seq
SRR1295060,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),84,Paired,ILLUMINA,intestine,esc,50,SRX549674,33828,GSM1395967: Single cell mRNA-seq_MGH31_H05; Homo sapiens; RNA-Seq
SRR1295059,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),73,Paired,ILLUMINA,intestine,esc,50,SRX549673,34338,GSM1395966: Single cell mRNA-seq_MGH31_H04; Homo sapiens; RNA-Seq
SRR1295058,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),42,Paired,ILLUMINA,intestine,esc,50,SRX549672,35938,GSM1395965: Single cell mRNA-seq_MGH31_H03; Homo sapiens; RNA-Seq
SRR1295057,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),64,Paired,ILLUMINA,intestine,esc,50,SRX549671,34791,GSM1395964: Single cell mRNA-seq_MGH31_H02; Homo sapiens; RNA-Seq
SRR1295056,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),57,Paired,ILLUMINA,intestine,esc,50,SRX549670,35126,GSM1395963: Single cell mRNA-seq_MGH31_H01; Homo sapiens; RNA-Seq
SRR1295055,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),77,Paired,ILLUMINA,intestine,esc,50,SRX549669,34155,GSM1395962: Single cell mRNA-seq_MGH31_G12; Homo sapiens; RNA-Seq
SRR1295054,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),4,Paired,ILLUMINA,intestine,esc,50,SRX549668,37820,GSM1395961: Single cell mRNA-seq_MGH31_G11; Homo sapiens; RNA-Seq
SRR1295053,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),94,Paired,ILLUMINA,intestine,esc,50,SRX549667,33479,GSM1395960: Single cell mRNA-seq_MGH31_G10; Homo sapiens; RNA-Seq
SRR1295052,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),122,Paired,ILLUMINA,intestine,esc,50,SRX549666,32466,GSM1395959: Single cell mRNA-seq_MGH31_G09; Homo sapiens; RNA-Seq
SRR1295051,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),129,Paired,ILLUMINA,intestine,esc,50,SRX549665,32105,GSM1395958: Single cell mRNA-seq_MGH31_G08; Homo sapiens; RNA-Seq
SRR1295050,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),77,Paired,ILLUMINA,intestine,esc,50,SRX549664,34154,GSM1395957: Single cell mRNA-seq_MGH31_G07; Homo sapiens; RNA-Seq
SRR1295049,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),67,Paired,ILLUMINA,intestine,esc,50,SRX549663,34647,GSM1395956: Single cell mRNA-seq_MGH31_G06; Homo sapiens; RNA-Seq
SRR1295048,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),91,Paired,ILLUMINA,intestine,esc,50,SRX549662,33560,GSM1395955: Single cell mRNA-seq_MGH31_G05; Homo sapiens; RNA-Seq
SRR1295047,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),120,Paired,ILLUMINA,intestine,esc,50,SRX549661,32530,GSM1395954: Single cell mRNA-seq_MGH31_G04; Homo sapiens; RNA-Seq
SRR1295046,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),0,Paired,ILLUMINA,intestine,esc,50,SRX549660,39464,GSM1395953: Single cell mRNA-seq_MGH31_G03; Homo sapiens; RNA-Seq
SRR1295045,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),97,Paired,ILLUMINA,intestine,esc,50,SRX549659,33374,GSM1395952: Single cell mRNA-seq_MGH31_G02; Homo sapiens; RNA-Seq
SRR1295044,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),71,Paired,ILLUMINA,intestine,esc,50,SRX549658,34437,GSM1395951: Single cell mRNA-seq_MGH31_G01; Homo sapiens; RNA-Seq
SRR1295043,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),164,Paired,ILLUMINA,intestine,esc,50,SRX549657,31039,GSM1395950: Single cell mRNA-seq_MGH31_F12; Homo sapiens; RNA-Seq
SRR1295042,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),96,Paired,ILLUMINA,intestine,esc,50,SRX549656,33400,GSM1395949: Single cell mRNA-seq_MGH31_F11; Homo sapiens; RNA-Seq
SRR1295041,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),105,Paired,ILLUMINA,intestine,esc,50,SRX549655,33083,GSM1395948: Single cell mRNA-seq_MGH31_F10; Homo sapiens; RNA-Seq
SRR1295040,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),73,Paired,ILLUMINA,intestine,esc,50,SRX549654,34337,GSM1395947: Single cell mRNA-seq_MGH31_F09; Homo sapiens; RNA-Seq
SRR1295039,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),65,Paired,ILLUMINA,intestine,esc,50,SRX549653,34740,GSM1395946: Single cell mRNA-seq_MGH31_F08; Homo sapiens; RNA-Seq
SRR1295038,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),62,Paired,ILLUMINA,intestine,esc,50,SRX549652,34900,GSM1395945: Single cell mRNA-seq_MGH31_F07; Homo sapiens; RNA-Seq
SRR1295037,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),70,Paired,ILLUMINA,intestine,esc,50,SRX549651,34500,GSM1395944: Single cell mRNA-seq_MGH31_F06; Homo sapiens; RNA-Seq
SRR1295036,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),0,Paired,ILLUMINA,intestine,esc,50,SRX549650,39463,GSM1395943: Single cell mRNA-seq_MGH31_F05; Homo sapiens; RNA-Seq
SRR1295035,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),107,Paired,ILLUMINA,intestine,esc,50,SRX549649,33024,GSM1395942: Single cell mRNA-seq_MGH31_F04; Homo sapiens; RNA-Seq
SRR1295034,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),112,Paired,ILLUMINA,intestine,esc,50,SRX549648,32838,GSM1395941: Single cell mRNA-seq_MGH31_F03; Homo sapiens; RNA-Seq
SRR1295033,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),124,Paired,ILLUMINA,intestine,esc,50,SRX549647,32379,GSM1395940: Single cell mRNA-seq_MGH31_F02; Homo sapiens; RNA-Seq
SRR1295032,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),140,Paired,ILLUMINA,intestine,esc,50,SRX549646,31746,GSM1395939: Single cell mRNA-seq_MGH31_F01; Homo sapiens; RNA-Seq
SRR1295031,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),75,Paired,ILLUMINA,intestine,esc,50,SRX549645,34254,GSM1395938: Single cell mRNA-seq_MGH31_E12; Homo sapiens; RNA-Seq
SRR1295030,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),84,Paired,ILLUMINA,intestine,esc,50,SRX549644,33827,GSM1395937: Single cell mRNA-seq_MGH31_E11; Homo sapiens; RNA-Seq
SRR1295029,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),76,Paired,ILLUMINA,intestine,esc,50,SRX549643,34215,GSM1395936: Single cell mRNA-seq_MGH31_E10; Homo sapiens; RNA-Seq
SRR1295028,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),135,Paired,ILLUMINA,intestine,esc,50,SRX549642,31924,GSM1395935: Single cell mRNA-seq_MGH31_E09; Homo sapiens; RNA-Seq
SRR1295027,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),115,Paired,ILLUMINA,intestine,esc,50,SRX549641,32716,GSM1395934: Single cell mRNA-seq_MGH31_E08; Homo sapiens; RNA-Seq
SRR1295026,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),80,Paired,ILLUMINA,intestine,esc,50,SRX549640,34004,GSM1395933: Single cell mRNA-seq_MGH31_E07; Homo sapiens; RNA-Seq
SRR1295025,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),60,Paired,ILLUMINA,intestine,esc,50,SRX549639,34983,GSM1395932: Single cell mRNA-seq_MGH31_E06; Homo sapiens; RNA-Seq
SRR1295024,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),156,Paired,ILLUMINA,intestine,esc,50,SRX549638,31296,GSM1395931: Single cell mRNA-seq_MGH31_E05; Homo sapiens; RNA-Seq
SRR1295023,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),132,Paired,ILLUMINA,intestine,esc,50,SRX549637,32011,GSM1395930: Single cell mRNA-seq_MGH31_E04; Homo sapiens; RNA-Seq
SRR1295022,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),109,Paired,ILLUMINA,intestine,esc,50,SRX549636,32959,GSM1395929: Single cell mRNA-seq_MGH31_E03; Homo sapiens; RNA-Seq
SRR1295021,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),98,Paired,ILLUMINA,intestine,esc,50,SRX549635,33334,GSM1395928: Single cell mRNA-seq_MGH31_E02; Homo sapiens; RNA-Seq
SRR1295020,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),91,Paired,ILLUMINA,intestine,esc,50,SRX549634,33559,GSM1395927: Single cell mRNA-seq_MGH31_E01; Homo sapiens; RNA-Seq
SRR1295019,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),144,Paired,ILLUMINA,intestine,esc,50,SRX549633,31636,GSM1395926: Single cell mRNA-seq_MGH31_D12; Homo sapiens; RNA-Seq
SRR1295018,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),27,Paired,ILLUMINA,intestine,esc,50,SRX549632,36648,GSM1395925: Single cell mRNA-seq_MGH31_D11; Homo sapiens; RNA-Seq
SRR1295017,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),152,Paired,ILLUMINA,intestine,esc,50,SRX549631,31414,GSM1395924: Single cell mRNA-seq_MGH31_D10; Homo sapiens; RNA-Seq
SRR1295016,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),41,Paired,ILLUMINA,intestine,esc,50,SRX549630,35998,GSM1395923: Single cell mRNA-seq_MGH31_D09; Homo sapiens; RNA-Seq
SRR1295015,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),34,Paired,ILLUMINA,intestine,esc,50,SRX549629,36386,GSM1395922: Single cell mRNA-seq_MGH31_D08; Homo sapiens; RNA-Seq
SRR1295014,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),101,Paired,ILLUMINA,intestine,esc,50,SRX549628,33232,GSM1395921: Single cell mRNA-seq_MGH31_D07; Homo sapiens; RNA-Seq
SRR1295013,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),49,Paired,ILLUMINA,intestine,esc,50,SRX549627,35518,GSM1395920: Single cell mRNA-seq_MGH31_D06; Homo sapiens; RNA-Seq
SRR1295012,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),118,Paired,ILLUMINA,intestine,esc,50,SRX549626,32605,GSM1395919: Single cell mRNA-seq_MGH31_D05; Homo sapiens; RNA-Seq
SRR1295011,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),19,Paired,ILLUMINA,intestine,esc,50,SRX549625,36892,GSM1395918: Single cell mRNA-seq_MGH31_D04; Homo sapiens; RNA-Seq
SRR1295010,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),15,Paired,ILLUMINA,intestine,esc,50,SRX549624,37044,GSM1395917: Single cell mRNA-seq_MGH31_D03; Homo sapiens; RNA-Seq
SRR1295009,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),161,Paired,ILLUMINA,intestine,esc,50,SRX549623,31122,GSM1395916: Single cell mRNA-seq_MGH31_D02; Homo sapiens; RNA-Seq
SRR1295008,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),3,Paired,ILLUMINA,intestine,esc,50,SRX549622,37949,GSM1395915: Single cell mRNA-seq_MGH31_D01; Homo sapiens; RNA-Seq
SRR1295007,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),34,Paired,ILLUMINA,intestine,esc,50,SRX549621,36385,GSM1395914: Single cell mRNA-seq_MGH31_C12; Homo sapiens; RNA-Seq
SRR1295006,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),95,Paired,ILLUMINA,intestine,esc,50,SRX549620,33435,GSM1395913: Single cell mRNA-seq_MGH31_C11; Homo sapiens; RNA-Seq
SRR1295005,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),95,Paired,ILLUMINA,intestine,esc,50,SRX549619,33434,GSM1395912: Single cell mRNA-seq_MGH31_C10; Homo sapiens; RNA-Seq
SRR1295004,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),79,Paired,ILLUMINA,intestine,esc,50,SRX549618,34057,GSM1395911: Single cell mRNA-seq_MGH31_C09; Homo sapiens; RNA-Seq
SRR1295003,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),60,Paired,ILLUMINA,intestine,esc,50,SRX549617,34982,GSM1395910: Single cell mRNA-seq_MGH31_C08; Homo sapiens; RNA-Seq
SRR1295002,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),116,Paired,ILLUMINA,intestine,esc,50,SRX549616,32681,GSM1395909: Single cell mRNA-seq_MGH31_C07; Homo sapiens; RNA-Seq
SRR1295001,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),94,Paired,ILLUMINA,intestine,esc,50,SRX549615,33478,GSM1395908: Single cell mRNA-seq_MGH31_C06; Homo sapiens; RNA-Seq
SRR1295000,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),109,Paired,ILLUMINA,intestine,esc,50,SRX549614,32958,GSM1395907: Single cell mRNA-seq_MGH31_C05; Homo sapiens; RNA-Seq
SRR1294999,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),136,Paired,ILLUMINA,intestine,esc,50,SRX549613,31893,GSM1395906: Single cell mRNA-seq_MGH31_C04; Homo sapiens; RNA-Seq
SRR1294998,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),97,Paired,ILLUMINA,intestine,esc,50,SRX549612,33373,GSM1395905: Single cell mRNA-seq_MGH31_C03; Homo sapiens; RNA-Seq
SRR1294997,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),100,Paired,ILLUMINA,intestine,esc,50,SRX549611,33260,GSM1395904: Single cell mRNA-seq_MGH31_C02; Homo sapiens; RNA-Seq
SRR1294996,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),60,Paired,ILLUMINA,intestine,esc,50,SRX549610,34981,GSM1395903: Single cell mRNA-seq_MGH31_C01; Homo sapiens; RNA-Seq
SRR1294995,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),81,Paired,ILLUMINA,intestine,esc,50,SRX549609,33959,GSM1395902: Single cell mRNA-seq_MGH31_B12; Homo sapiens; RNA-Seq
SRR1294994,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),54,Paired,ILLUMINA,intestine,esc,50,SRX549608,35255,GSM1395901: Single cell mRNA-seq_MGH31_B11; Homo sapiens; RNA-Seq
SRR1294993,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),67,Paired,ILLUMINA,intestine,esc,50,SRX549607,34646,GSM1395900: Single cell mRNA-seq_MGH31_B10; Homo sapiens; RNA-Seq
SRR1294992,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),25,Paired,ILLUMINA,intestine,esc,50,SRX549606,36703,GSM1395899: Single cell mRNA-seq_MGH31_B09; Homo sapiens; RNA-Seq
SRR1294991,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),76,Paired,ILLUMINA,intestine,esc,50,SRX549605,34214,GSM1395898: Single cell mRNA-seq_MGH31_B08; Homo sapiens; RNA-Seq
SRR1294990,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),87,Paired,ILLUMINA,intestine,esc,50,SRX549604,33716,GSM1395897: Single cell mRNA-seq_MGH31_B07; Homo sapiens; RNA-Seq
SRR1294989,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),63,Paired,ILLUMINA,intestine,esc,50,SRX549603,34842,GSM1395896: Single cell mRNA-seq_MGH31_B06; Homo sapiens; RNA-Seq
SRR1294988,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),109,Paired,ILLUMINA,intestine,esc,50,SRX549602,32957,GSM1395895: Single cell mRNA-seq_MGH31_B05; Homo sapiens; RNA-Seq
SRR1294987,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),102,Paired,ILLUMINA,intestine,esc,50,SRX549601,33185,GSM1395894: Single cell mRNA-seq_MGH31_B04; Homo sapiens; RNA-Seq
SRR1294986,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),65,Paired,ILLUMINA,intestine,esc,50,SRX549600,34739,GSM1395893: Single cell mRNA-seq_MGH31_B03; Homo sapiens; RNA-Seq
SRR1294985,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),97,Paired,ILLUMINA,intestine,esc,50,SRX549599,33372,GSM1395892: Single cell mRNA-seq_MGH31_B02; Homo sapiens; RNA-Seq
SRR1294984,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),74,Paired,ILLUMINA,intestine,esc,50,SRX549598,34295,GSM1395891: Single cell mRNA-seq_MGH31_B01; Homo sapiens; RNA-Seq
SRR1294983,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),63,Paired,ILLUMINA,intestine,esc,50,SRX549597,34841,GSM1395890: Single cell mRNA-seq_MGH31_A12; Homo sapiens; RNA-Seq
SRR1294982,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),116,Paired,ILLUMINA,intestine,esc,50,SRX549596,32680,GSM1395889: Single cell mRNA-seq_MGH31_A11; Homo sapiens; RNA-Seq
SRR1294981,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),93,Paired,ILLUMINA,intestine,esc,50,SRX549595,33496,GSM1395888: Single cell mRNA-seq_MGH31_A10; Homo sapiens; RNA-Seq
SRR1294980,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),54,Paired,ILLUMINA,intestine,esc,50,SRX549594,35254,GSM1395887: Single cell mRNA-seq_MGH31_A09; Homo sapiens; RNA-Seq
SRR1294979,Thu Jun 12 2014 16:16:06 GMT-0400 (EDT),157,Paired,ILLUMINA,intestine,esc,50,SRX549593,31260,GSM1395886: Single cell mRNA-seq_MGH31_A08; Homo sapiens; RNA-Seq
